id,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
1452,서구어린이도서관,통신실,대구광역시,서구,서민·복지시설,SKT,public Wifi,2014-1-1,대구광역시 서구 문화로123,대구광역시 서구 이현동 69-3,대구광역시 서구청,053-663-2473,35.8743009,128.5463646,2016-09-10
1453,중리동우체국,민원실,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 평리로148,대구광역시 서구 중리동 702-1,대구광역시 서구청,053-663-2473,35.8585536,128.5406148,2016-09-10
1454,서부도서관,휴게실  디지털자료실,대구광역시,서구,서민·복지시설,SKT,public Wifi,2014-1-1,대구광역시 서구 국채보상로49길12,대구광역시 서구 평리동 1230-1,대구광역시 서구청,053-663-2473,35.8724508,128.5577281,2016-09-10
1455,평리3동우체국,우체국,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로279,대구광역시 서구 평리동 1072-27,대구광역시 서구청,053-663-2473,35.8718969,128.5614312,2016-09-10
1456,서구청,민원실,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로257,대구광역시 서구 평리동 1230-9,대구광역시 서구청,053-663-2473,35.871757,128.559175,2016-09-10
1457,보건복지회,사무실,대구광역시,서구,서민·복지시설,LGU+,public Wifi,2014-1-1,대구광역시 서구 국채보상로46길16,대구광역시 서구 평리동 1368-1,대구광역시 서구청,053-663-2473,35.8690199,128.5558268,2016-09-10
1458,서대구우체국,민원실,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 서대구로97,대구광역시 서구 평리동 1404-4,대구광역시 서구청,053-663-2473,35.8668174,128.5551854,2016-09-10
1459,평리5동우체국,민원실,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로161-1,대구광역시 서구 평리동 1535-12,대구광역시 서구청,053-663-2473,35.8696209,128.5488185,2016-09-10
1460,서구청민원실,민원실,대구광역시,서구,관공서,SKT,public Wifi,2014-1-1,대구광역시 서구 국채보상로257,대구광역시 서구 평리동 1230-9,대구광역시 서구청,053-663-2473,35.871757,128.559175,2016-09-10
1461,농협두류점,민원실,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 달구벌대로1797,대구광역시 서구 내당동 219-8,대구광역시 서구청,053-663-2473,35.8595429,128.5614035,2016-09-10
1462,내당역,역사,대구광역시,서구,교통시설,LGU+,public Wifi,2014-1-1,대구광역시 서구 달구벌대로1829,대구광역시 서구 내당동 63-1,대구광역시 서구청,053-663-2473,35.8605651,128.5647416,2016-09-10
1463,비산5동,민원실,대구광역시,서구,관공서,LGU+,public Wifi,2014-1-1,대구광역시 서구 팔달로170,대구광역시 서구 비산동 1041-3,대구광역시 서구청,053-663-2473,35.8885791,128.5683889,2016-09-10
1464,농협원대동,농협,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 달서천로83길6,대구광역시 서구 원대동1가 77,대구광역시 서구청,053-663-2473,35.8820791,128.5780202,2016-09-10
1465,대구의료원,민원실,대구광역시,서구,서민·복지시설,LGU+,public Wifi,2014-1-1,대구광역시 서구 평리로157,대구광역시 서구 중리동 1162,대구광역시 서구청,053-663-2473,35.85964,128.540587,2016-09-10
1466,서부도서관,야외공원,대구광역시,서구,서민·복지시설,SKT,public Wifi,2014-1-1,대구광역시 서구 국채보상로49길12,대구광역시 서구 평리동 1230-1,대구광역시 서구청,053-663-2473,35.8724508,128.5577281,2016-09-10
1467,신평리시장,시장내,대구광역시,서구,기타,SKT,public Wifi,2014-1-1,대구광역시 서구 국채보상로52길33,대구광역시 서구 평리동 1205,대구광역시 서구청,053-663-2473,35.8724508,128.5577281,2016-09-10
1468,원대신시장,시장내,대구광역시,서구,기타,SKT,public Wifi,2014-1-1,대구광역시 서구 달서로54길6,대구광역시 서구 원대동3가 1434-4,대구광역시 서구청,053-663-2473,35.8854342,128.5747307,2016-09-10
1469,서구시장,시장내,대구광역시,서구,기타,SKT,public Wifi,2014-1-1,대구광역시 서구 국채보상로45길33,대구광역시 서구 평리동 1085-1,대구광역시 서구청,053-663-2473,35.8739453,128.555707,2016-09-10
1470,청소년수련관,풋살경기장,대구광역시,서구,서민·복지시설,SKT,public Wifi,2014-1-1,대구광역시 서구 문화로122,대구광역시 서구 이현동 48-8,대구광역시 서구청,053-663-2473,35.873609,128.5454813,2016-09-10
1471,신애보육원,옥상,대구광역시,서구,서민·복지시설,SKT,public Wifi,2014-1-1,대구광역시 서구 북비산로33길9-2,대구광역시 서구 평리동 421-1,대구광역시 서구청,053-663-2473,35.880382,128.551475,2016-09-10
1472,장애인보호작업장,아파트 상가,대구광역시,서구,서민·복지시설,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로46길57동서3차 아파트상가,대구광역시 서구 평리동 1354-1,대구광역시 서구청,053-663-2473,35.8654017,128.5571818,2016-09-10
1473,비산4동주민센터,헬스장,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로78길29-4,대구광역시 서구 비산동 213-18,대구광역시 서구청,053-663-2473,35.8697956,128.5742896,2016-09-10
1474,평리2동주민센터,헬스장,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로60길6,대구광역시 서구 평리동 1100-7,대구광역시 서구청,053-663-2473,35.8712242,128.5636798,2016-09-10
1475,보건소,민원실,대구광역시,서구,서민·복지시설,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로257,대구광역시 서구 평리동 1230-9,대구광역시 서구청,053-663-2473,35.871757,128.559175,2016-09-10
1476,노인복지관,사무실,대구광역시,서구,서민·복지시설,KT,public Wifi,2014-1-1,대구광역시 서구 문화로 288,대구광역시 서구 평리1동1044-4,대구광역시 서구청,053-663-2473,35.8754969,128.5640759,2016-09-10
1477,북부정류장,쉼터공원,대구광역시,서구,교통시설,KT,public Wifi,2014-1-1,대구광역시 서구 서대구로295,대구광역시 서구 비산동 1856-3,대구광역시 서구청,053-663-2473,35.885286,128.5551351,2016-09-10
1478,구민건강증진센터,민원실,대구광역시,서구,서민·복지시설,KT,public Wifi,2014-1-1,대구광역시 서구 북비산로71길7,대구광역시 서구 비산동 42-107,대구광역시 서구청,053-663-2473,35.8801922,128.5724338,2016-09-10
1479,건강생활지원센터,민원실,대구광역시,서구,서민·복지시설,KT,public Wifi,2014-1-1,대구광역시 서구 서대구로7길46,대구광역시 서구 내당동 305-22,대구광역시 서구청,053-663-2473,35.8607372,128.5514393,2016-09-10
1480,서구청(별관),정보화교육장,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로257,대구광역시 서구 평리동 1230-9,대구광역시 서구청,053-663-2473,35.871757,128.559175,2016-09-10
1481,이현시장,시장내,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 문화로33길24,대구광역시 서구 평리동 606-8,대구광역시 서구청,053-663-2473,35.8769435,128.5506452,2016-09-10
1482,중리시장,시장내,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로31길12,대구광역시 서구 평리동 1538-3,대구광역시 서구청,053-663-2473,35.8702977,128.5478216,2016-09-10
1483,내당1동주민센터,민원실,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 서대구로4길35,대구광역시 서구 내당동 214-33,대구광역시 서구청,053-663-2473,35.8606515,128.5606987,2016-09-10
1484,내당4동주민센터,민원실,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 서대구로3길46,대구광역시 서구 내당동 354-7,대구광역시 서구청,053-663-2473,35.8589421,128.5517479,2016-09-10
1485,내당2 3동,민원실 회의실,대구광역시,서구,관공서,SKT,public Wifi,2014-1-1,대구광역시 서구 큰장로15길11-1,대구광역시 서구 내당동100,대구광역시 서구청,053-663-2473,35.8672738,128.57456,2016-09-10
1486,비산2 3동,민원실,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 국채보상로81길43,대구광역시 서구 비산동 125-22,대구광역시 서구청,053-663-2473,35.8758141,128.5747171,2016-09-10
1487,비산1동,요가실,대구광역시,서구,관공서,SKT,public Wifi,2014-1-1,대구광역시 서구 북비산로65길18,대구광역시 서구 비산동716-8,대구광역시 서구청,053-663-2473,35.8811435,128.5690015,2016-09-10
1488,비산5동,청사입구,대구광역시,서구,관공서,KT,public Wifi,2014-1-1,대구광역시 서구 달서천로61안길17,대구광역시 서구 비산동1185-41,대구광역시 서구청,053-663-2473,35.8861059,128.5700851,2016-09-10
1489,녹색미래과학관,로비,경상북도,김천시,관공서,Lgu+,Public-wi-fi,2015-1-1,경상북도 김천시 혁신로31(율곡동),,Lgu+,054-420-6100,36.72822,128.1151,2016-10-12
1490,원대동,민원실,대구광역시,서구,관공서,SKT,public Wifi,2014-1-1,대구광역시 서구 달서로55길5,대구광역시 서구 원대3가동1315-2,대구광역시 서구청,053-663-2473,35.8868067,128.5743981,2016-09-10
1491,새길시장,시장내,대구광역시,서구,기타,KT,public Wifi,2014-1-1,대구광역시 서구 달서로4길9-34,대구광역시 서구 내당동 968-103,대구광역시 서구청,053-663-2473,35.8645862,128.5716531,2016-09-10
1492,서부시장,카페 그자리에,대구광역시,서구,기타,SKT,public Wifi,2014-1-1,대구광역시 서구 달서로28길9-2,대구광역시 서구 비산동 434-13,대구광역시 서구청,053-663-2473,35.8745498,128.5721603,2016-09-10
1493,만평시장,참기름집,대구광역시,서구,기타,SKT,public Wifi,2014-1-1,대구광역시 서구 달서천로57길45,대구광역시 서구 비산동1247-3,대구광역시 서구청,053-663-2473,35.8882527,128.5632417,2016-09-10
1494,반고개무침회골목,푸른회식당 옥상,대구광역시,서구,기타,SKT,public Wifi,2014-1-1,대구광역시 서구 서대구로8길64,대구광역시 서구 내당동 13-1,대구광역시 서구청,053-663-2473,35.8620337,128.5636315,2016-09-10
1495,노원구청,본관 지하 1층,서울특별시,노원구,관공서,서울특별시 노원구청,Public WiFi@Seoul,2011-5-1,서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,서울특별시 노원구청,02-2116-3438,37.6543739,127.0564705,2016-06-15
1496,노원구청,본관 지하 1층,서울특별시,노원구,관공서,서울특별시 노원구청,Public WiFi@Seoul,2011-5-1,서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,서울특별시 노원구청,02-2116-3438,37.6543739,127.0564705,2016-06-15
1497,노원구청,본관 지하 1층,서울특별시,노원구,관공서,서울특별시 노원구청,Public WiFi@Seoul,2014-6-1,서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,서울특별시 노원구청,02-2116-3438,37.6543739,127.0564705,2016-06-15
1498,노원구청,본관 1층,서울특별시,노원구,관공서,서울특별시 노원구청,Public WiFi@Seoul,2011-5-1,서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,서울특별시 노원구청,02-2116-3438,37.6543739,127.0564705,2016-06-15
1499,노원구청,본관 1층,서울특별시,노원구,관공서,서울특별시 노원구청,Public WiFi@Seoul,2011-5-1,서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,서울특별시 노원구청,02-2116-3438,37.6543739,127.0564705,2016-06-15
1500,노원구청,본관 1층,서울특별시,노원구,관공서,서울특별시 노원구청,Public WiFi@Seoul,2011-5-1,서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,서울특별시 노원구청,02-2116-3438,37.6543739,127.0564705,2016-06-15
1501,노원구청,본관 1층,서울특별시,노원구,관공서,서울특별시 노원구청,Public WiFi@Seoul,2011-5-1,서울특별시 노원구 노해로 437,서울특별시 노원구 상계동 701-1,서울특별시 노원구청,02-2116-3438,37.6543739,127.0564705,2016-06-15
1502,여천공용터미널,대합실,전라남도,여수시,교통시설,KT,,2014-10-1,전라남도 여수시 무선로 200,전라남도 여수시 무선로 200,전라남도 여수시청,061-659-5531,34.77796,127.6525,2015-08-31
1503,동백원,사무실,전라남도,여수시,복지시설,LGU+,,2014-10-1,전라남도 여수시 소라면 화양로 1953,전라남도 여수시 소라면 화양로 1953,전라남도 여수시청,061-659-5531,34.7535,127.627,2015-08-31
1504,장애인종합복지관,사무실,전라남도,여수시,복지시설,LGU+,,2014-10-1,전라남도 여수시 만성로 173,전라남도 여수시 만성로 173,전라남도 여수시청,061-659-5531,34.74288,127.7427,2015-08-31
1505,여수시노인복지관,사무실,전라남도,여수시,복지시설,LGU+,,2014-10-1,전라남도 여수시 학동서4길 58-26,전라남도 여수시 학동서4길 58-26,전라남도 여수시청,061-659-5531,34.76396,127.6587,2015-08-31
1506,동문동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 관문1길 19,전라남도 여수시 관문1길 19,전라남도 여수시청,061-659-5531,34.74306,127.7427,2015-08-31
1507,한려동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 수정2길 9,전라남도 여수시 수정2길 9,전라남도 여수시청,061-659-5531,34.74599,127.7475,2015-08-31
1508,중앙동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 중앙로 99,전라남도 여수시 중앙로 99,전라남도 여수시청,061-659-5531,34.74704,127.7474,2015-08-31
1509,충무동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 연등1길 26,전라남도 여수시 연등1길 26,전라남도 여수시청,061-659-5531,34.74978,127.7288,2015-08-31
1510,광림동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 광무3길 38-5,전라남도 여수시 광무3길 38-5,전라남도 여수시청,061-659-5531,34.74857,127.727,2015-08-31
1511,서강동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 서교1길 28,전라남도 여수시 서교1길 28,전라남도 여수시청,061-659-5531,34.74219,127.726,2015-08-31
1512,대교동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 봉산남2길 7-7,전라남도 여수시 봉산남2길 7-7,전라남도 여수시청,061-659-5531,34.73655,127.7213,2015-08-31
1513,국   동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 국동남5길 22,전라남도 여수시 국동남5길 22,전라남도 여수시청,061-659-5531,34.73111,127.7193,2015-08-31
1514,월호동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 신월로 598,전라남도 여수시 신월로 598,전라남도 여수시청,061-659-5531,34.7271,127.7117,2015-08-31
1515,여서동,민원실,전라남도,여수시,관공서,KT,,2014-10-1,전라남도 여수시 여서동5길 21-1,전라남도 여수시 여서동5길 21-1,전라남도 여수시청,061-659-5531,34.75153,127.7085,2015-08-31
